value,0,0.05,0.1
value,0,0.15,0.1
value,0,0.25,0.1
value,0,0.35,0.1
value,0,0.45,0.1
value,9.999e-05,0.55,0.1
value,0,0.65,0.1
value,0,0.75,0.1
value,0,0.85,0.1
value,0,0.95,0.1
value,0,1.05,0.1
value,0,1.15,0.1
value,0,1.25,0.1
value,0,1.35,0.1
value,0.00019998,1.45,0.1
value,9.999e-05,1.55,0.1
value,0.00019998,1.65,0.1
value,0.00029997,1.75,0.1
value,0.00019998,1.85,0.1
value,0.00049995,1.95,0.1
value,0.00049995,2.05,0.1
value,0.00029997,2.15,0.1
value,0.0009999,2.25,0.1
value,0.00119988,2.35,0.1
value,0.00179982,2.45,0.1
value,0.00179982,2.55,0.1
value,0.00229977,2.65,0.1
value,0.00389961,2.75,0.1
value,0.00339966,2.85,0.1
value,0.00459954,2.95,0.1
value,0.00549945,3.05,0.1
value,0.0059994,3.15,0.1
value,0.00809919,3.25,0.1
value,0.010199,3.35,0.1
value,0.0121988,3.45,0.1
value,0.0138986,3.55,0.1
value,0.0169983,3.65,0.1
value,0.0167983,3.75,0.1
value,0.0209979,3.85,0.1
value,0.020098,3.95,0.1
value,0.0213979,4.05,0.1
value,0.0275972,4.15,0.1
value,0.0324968,4.25,0.1
value,0.0320968,4.35,0.1
value,0.0334967,4.45,0.1
value,0.040396,4.55,0.1
value,0.0364963,4.65,0.1
value,0.039796,4.75,0.1
value,0.0372963,4.85,0.1
value,0.0363964,4.95,0.1
value,0.0388961,5.05,0.1
value,0.040096,5.15,0.1
value,0.0430957,5.25,0.1
value,0.0389961,5.35,0.1
value,0.0353965,5.45,0.1
value,0.0333967,5.55,0.1
value,0.0276972,5.65,0.1
value,0.0341966,5.75,0.1
value,0.029697,5.85,0.1
value,0.0253975,5.95,0.1
value,0.0226977,6.05,0.1
value,0.0208979,6.15,0.1
value,0.0179982,6.25,0.1
value,0.0160984,6.35,0.1
value,0.0148985,6.45,0.1
value,0.0124988,6.55,0.1
value,0.010099,6.65,0.1
value,0.00949905,6.75,0.1
value,0.00729927,6.85,0.1
value,0.0049995,6.95,0.1
value,0.00549945,7.05,0.1
value,0.00519948,7.15,0.1
value,0.00369963,7.25,0.1
value,0.0029997,7.35,0.1
value,0.00219978,7.45,0.1
value,0.00189981,7.55,0.1
value,0.00089991,7.65,0.1
value,0.00069993,7.75,0.1
value,0.00089991,7.85,0.1
value,0.00069993,7.95,0.1
value,9.999e-05,8.05,0.1
value,0.00019998,8.15,0.1
value,9.999e-05,8.25,0.1
value,0.00019998,8.35,0.1
value,9.999e-05,8.45,0.1
value,9.999e-05,8.55,0.1
value,0,8.65,0.1
value,0,8.75,0.1
value,0,8.85,0.1
value,0,8.95,0.1
value,0,9.05,0.1
value,0,9.15,0.1
value,0,9.25,0.1
value,0,9.35,0.1
value,0,9.45,0.1
value,0,9.55,0.1
value,0,9.65,0.1
value,0,9.75,0.1
value,0,9.85,0.1
