value,0.0,0.0,0.1
value,0.00998699,0.1,0.1
value,0.00975799,0.2,0.1
value,0.010178,0.3,0.1
value,0.00984599,0.4,0.1
value,0.00995099,0.5,0.1
value,0.010053,0.6,0.1
value,0.010187,0.7,0.1
value,0.010112,0.8,0.1
value,0.00977699,0.9,0.1
value,0.00992199,1,0.1
value,0.010113,1.1,0.1
value,0.00989699,1.2,0.1
value,0.00982699,1.3,0.1
value,0.010016,1.4,0.1
value,0.00996099,1.5,0.1
value,0.00996099,1.6,0.1
value,0.00997599,1.7,0.1
value,0.010064,1.8,0.1
value,0.010028,1.9,0.1
value,0.00988799,2,0.1
value,0.00992399,2.1,0.1
value,0.00995399,2.2,0.1
value,0.00997299,2.3,0.1
value,0.010196,2.4,0.1
value,0.010111,2.5,0.1
value,0.00977199,2.6,0.1
value,0.010036,2.7,0.1
value,0.010124,2.8,0.1
value,0.00991699,2.9,0.1
value,0.00996899,3,0.1
value,0.00986999,3.1,0.1
value,0.010078,3.2,0.1
value,0.00987699,3.3,0.1
value,0.010063,3.4,0.1
value,0.010061,3.5,0.1
value,0.00999299,3.6,0.1
value,0.00990299,3.7,0.1
value,0.010117,3.8,0.1
value,0.010028,3.9,0.1
value,0.00995299,4,0.1
value,0.010033,4.1,0.1
value,0.00989399,4.2,0.1
value,0.010051,4.3,0.1
value,0.010009,4.4,0.1
value,0.00992099,4.5,0.1
value,0.00992199,4.6,0.1
value,0.00992999,4.7,0.1
value,0.00997299,4.8,0.1
value,0.00996299,4.9,0.1
value,0.00984999,5,0.1
value,0.010088,5.1,0.1
value,0.010132,5.2,0.1
value,0.010005,5.3,0.1
value,0.010138,5.4,0.1
value,0.00991699,5.5,0.1
value,0.01009,5.6,0.1
value,0.00997699,5.7,0.1
value,0.010078,5.8,0.1
value,0.010037,5.9,0.1
value,0.010053,6,0.1
value,0.010134,6.1,0.1
value,0.00998899,6.2,0.1
value,0.010092,6.3,0.1
value,0.00999199,6.4,0.1
value,0.00996199,6.5,0.1
value,0.010141,6.6,0.1
value,0.01003,6.7,0.1
value,0.00999099,6.8,0.1
value,0.00990999,6.9,0.1
value,0.00979299,7,0.1
value,0.00986399,7.1,0.1
value,0.01011,7.2,0.1
value,0.01002,7.3,0.1
value,0.010103,7.4,0.1
value,0.00996499,7.5,0.1
value,0.00995199,7.6,0.1
value,0.00986599,7.7,0.1
value,0.010067,7.8,0.1
value,0.00991999,7.9,0.1
value,0.00991199,8,0.1
value,0.010198,8.1,0.1
value,0.010157,8.2,0.1
value,0.00997699,8.3,0.1
value,0.010083,8.4,0.1
value,0.010001,8.5,0.1
value,0.00995199,8.6,0.1
value,0.00997599,8.7,0.1
value,0.010099,8.8,0.1
value,0.00986899,8.9,0.1
value,0.010029,9,0.1
value,0.010108,9.1,0.1
value,0.010095,9.2,0.1
value,0.010064,9.3,0.1
value,0.010006,9.4,0.1
value,0.00997999,9.5,0.1
value,0.010088,9.6,0.1
value,0.00995499,9.7,0.1
value,0.010017,9.8,0.1
